date;province;ine_code;ccaa;new_cases;PCR;TestAc;activos;hospitalized;hospitalized_accumulated;hospitalized_new;intensive_care;deceased;cases_accumulated;cases_accumulated_PCR;recovered;deceased_hosp_eus;num_casos;num_casos_prueba_pcr;num_casos_prueba_test_ac;num_casos_prueba_ag;num_casos_prueba_elisa;num_casos_prueba_desconocida;num_casos_cum1;num_casos2;num_hosp;num_uci;num_def;num_casos_cum2;num_hosp_cum;num_uci_cum;num_def_cum;poblacion;cases_per_cienmil;intensive_care_per_1000000;deceassed_per_100000;hospitalized_per_100000;cases_14days;cases_7days;cases_PCR_14days;cases_PCR_7days;daily_cases;daily_cases_avg7;daily_cases_PCR;daily_cases_PCR_avg7;daily_deaths;daily_deaths_hosp_eus;daily_deaths_inc;daily_deaths_avg3;daily_deaths_avg7;daily_deaths_avg7_hosp_eus;deaths_last_week;num_casos_avg7;num_casos_prueba_pcr_avg7;num_casos2_avg7;ia14;source_name;source;comments
16/05/2021;Cantabria;39;Cantabria;0;26;0;0;86;0;0;21;565;30927;29538;0;0;0;0;0;0;0;0;0;26;3;1;0;29777;3245;465;561;581078;532235;361;9723;148;711;265;691;266;26;379;26;38;0;0;0;3;1;0;1;0;0;379;1189;Servicio Cántabro de Salud;"https://serviweb.scsalud.es:10443/ficheros/COVID19_historico.csv;https://www.scsalud.es/coronavirus";0
16/05/2021;Castellón/Castelló;12;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;1;0;40272;3468;427;795;579962;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;174;0;0;0;No ofrecen datos
16/05/2021;Ceuta;51;Ceuta;0;0;0;0;6;0;0;3;114;5779;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5779;378;53;114;84777;681671;354;13447;708;15;8;0;0;0;9;0;0;1;0;0;0;3;0;2;0;0;11;177;Sanidad;https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Actualizacion_376_COVID-19.pdf;
16/05/2021;Ciudad Real;13;Castilla - La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;4;0;1;45791;5646;321;1711;495761;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;417;0;0;0;
16/05/2021;Córdoba;14;Andalucía;0;0;0;0;96;0;0;39;0;0;0;0;0;0;0;0;0;0;0;0;26;5;0;0;51030;4411;549;948;782979;0;498;0;1226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;766;0;0;0;0
16/05/2021;Coruña, A;15;Galicia;0;0;0;0;72;0;0;14;1166;58247;0;0;0;0;0;0;0;0;0;0;55;4;2;1;55392;6350;1003;1108;1119596;52025;125;10414;643;929;412;0;0;50;589;50;589;1;0;1;3;3;0;2;0;0;63;83;0;0;0
16/05/2021;Cuenca;16;Castilla - La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;2;0;0;20469;2503;143;558;196329;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;147;0;0;0;
16/05/2021;Gipuzkoa;20;País Vasco;96;0;0;0;0;0;0;0;0;66682;0;0;0;0;0;0;0;0;0;0;91;0;0;0;67503;2563;263;1220;723576;921562;0;0;0;2393;897;0;0;96;1281;0;0;0;0;0;0;0;0;0;0;0;1276;3307;"Open Data Euskadi;Open Data Euskadi";"https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/datos-asistenciales.xlsx;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/datos-asistenciales.xlsx";
16/05/2021;Girona;17;Cataluña;0;57;0;0;136;0;0;38;2129;66083;63593;0;0;0;0;0;0;0;0;0;46;2;1;0;62486;1952;180;1430;771044;857059;493;27612;1764;2077;810;2066;806;74;1157;74;1151;0;0;0;0;1;0;1;0;0;1291;2679;Transparencia Catalunya;https://analisi.transparenciacatalunya.cat/Salut/Dades-di-ries-de-COVID-19-per-rees-de-gesti-assist/dmzh-fz47;0
16/05/2021;Granada;18;Andalucía;0;0;0;0;223;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;63;14;4;3;84750;7726;1009;1698;914678;0;711;0;2438;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;1849;0;0;0;0
16/05/2021;Guadalajara;19;Castilla - La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;25222;1556;106;618;257762;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;439;0;0;0;
16/05/2021;Huelva;21;Andalucía;0;0;0;0;61;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;51;5;2;0;29540;2168;159;372;521870;0;153;0;1169;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;957;0;0;0;0
16/05/2021;Huesca;22;Aragón;6;0;0;705;24;1633;1633;6;480;18217;0;0;0;0;0;0;0;0;0;0;5;2;1;0;18113;1665;187;480;220461;826314;272;21773;1089;379;192;0;0;6;274;0;0;0;0;0;0;3;0;2;0;0;269;1719;"Gobierno de Aragón;aragon.es;aragon.es";"https://datacovid.salud.aragon.es/covid/;https://www.aragon.es/documents/20127/38742837/casos_coronavirus_hospitales.xlsx";descargados por script https://github.com/montera34/escovid19data/blob/master/analysis/aragon/aragon.R
16/05/2021;Jaén;23;Andalucía;0;0;0;0;112;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;48;10;0;0;47900;4435;417;955;633564;0;284;0;1768;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;100;0;0;0;0
16/05/2021;León;24;Castilla y León;29;0;0;0;34;0;0;22;2112;0;40351;0;0;0;0;0;0;0;0;0;22;6;1;1;38084;4653;294;927;460001;0;478;45913;739;0;0;686;317;29;453;29;453;0;0;0;3;4;0;3;0;0;446;1491;0;0;
16/05/2021;Lleida;25;Cataluña;0;13;0;0;87;0;0;23;800;43600;42163;0;0;0;0;0;0;0;0;0;25;0;0;0;42412;1128;113;624;434930;100246;529;18394;20;797;285;777;280;23;407;23;40;0;0;0;0;6;0;4;0;0;494;1786;Transparencia Catalunya;https://analisi.transparenciacatalunya.cat/Salut/Dades-di-ries-de-COVID-19-per-rees-de-gesti-assist/dmzh-fz47;0
16/05/2021;Lugo;27;Galicia;0;0;0;0;10;0;0;2;214;12638;0;0;0;0;0;0;0;0;0;0;5;0;0;0;12443;1175;145;220;329587;38345;61;6493;303;156;72;0;0;5;103;5;103;0;0;0;0;0;0;0;0;0;97;473;0;0;0
16/05/2021;Madrid;28;Madrid, Comunidad de;0;0;0;0;1897;113000;90;466;16908;0;715969;0;0;0;0;0;0;0;0;0;334;74;9;8;704440;99607;7565;15244;6663394;0;699;25374;2847;0;0;16879;7825;0;0;340;11179;9;0;1;77;124;0;87;0;0;1105;2533;"Consejería de Sanidad de la Comunidad de Madrid;Instituto de Salud Carlos III via @alfonsotwr;Comunidad de Madrid";"https://github.com/alfonsotwr/snippets/blob/master/covidia-cam/madrid-series.csv;https://www.comunidad.madrid/servicios/salud/2019-nuevo-coronavirus#situacion-epidemiologica-actual;https://github.com/alfonsotwr/snippets/blob/master/covidia-cam/madrid-historico.csv;https://github.com/alfonsotwr/snippets/blob/master/covidia-cam/madrid-pcr.csv";0
16/05/2021;Málaga;29;Andalucía;0;0;0;0;121;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;45;8;1;0;96966;7865;746;1616;1661785;0;114;0;728;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;161;0;0;0;0
16/05/2021;Melilla;52;Melilla;0;5;0;298;19;0;0;2;97;0;8962;8567;0;0;0;0;0;0;0;0;3;1;1;0;8964;688;113;97;86487;0;231;11216;2197;0;0;228;97;0;0;5;139;0;0;0;3;3;0;2;0;0;133;2636;Ingesa - Facebook;https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918;
16/05/2021;Murcia;30;Murcia, Región de;21;0;109675;0;74;0;0;29;1597;111777;0;0;0;0;0;0;0;0;0;0;32;1;3;1;111996;9083;1191;1595;1493898;748224;194;1069;495;986;508;0;0;107;726;0;0;0;0;0;0;1;0;1;0;0;694;66;Cuenta de Twitter del Gobierno de la Región de Murcia;https://twitter.com/regiondemurcia/status/1394261431781142530;
16/05/2021;Navarra;31;Navarra, Comunidad Foral de;0;58;0;0;74;0;0;19;1182;0;61179;0;0;0;0;0;0;0;0;0;62;3;0;0;61561;5893;566;1170;654214;0;29;18067;1131;0;0;1264;502;0;0;58;717;1;0;1;7;7;0;5;0;0;749;1932;Gobierno de Navarra;https://www.navarra.es/es/noticias/2021/05/17/detectados-58-nuevos-casos-de-covid-19-en-navarra-tras-realizarse-1.310-pruebas?pageBackId=363032&back=true;
16/05/2021;Ourense;32;Galicia;0;0;0;0;16;0;0;2;417;15564;0;0;0;0;0;0;0;0;0;0;18;2;0;0;15342;2050;179;420;307651;505898;65;13554;52;198;95;0;0;19;136;19;136;0;0;0;0;1;0;1;0;0;146;644;0;0;0
16/05/2021;Palencia;34;Castilla y León;9;0;0;0;13;0;0;9;803;0;19154;0;0;0;0;0;0;0;0;0;11;1;0;0;18753;2096;245;543;160980;0;559;49882;808;0;0;219;88;9;126;9;126;0;0;0;3;4;0;3;0;0;126;136;0;0;
16/05/2021;Palmas, Las;35;Canarias;63;63;0;684;87;0;0;31;328;29766;29766;0;0;0;0;0;0;0;0;0;62;1;0;1;29138;2559;607;325;1120406;265672;277;2928;777;796;405;796;405;63;579;63;579;1;0;3;7;9;0;6;0;0;639;71;0;0;descargados por script https://github.com/montera34/escovid19data/blob/master/analysis/canarias/canarias_full.R
16/05/2021;Pontevedra;36;Galicia;0;0;0;0;78;0;0;19;606;38491;0;0;0;0;0;0;0;0;0;0;50;2;0;1;41743;3889;497;644;942665;408321;202;6429;827;1040;478;0;0;33;683;33;683;1;0;2;1;9;0;6;0;0;761;1103;0;0;0
16/05/2021;Rioja, La;26;Rioja, La;0;0;0;380;0;0;0;16;768;0;0;0;0;0;0;0;0;0;0;0;16;1;1;1;30342;3422;383;769;316798;0;505;24243;0;0;0;0;0;0;0;0;0;1;0;1;7;9;0;6;0;0;334;0;Gobierno de La Rioja  - DATOS COVID en tiempo real;https://docs.google.com/spreadsheets/d/11dMDMmOq3t2Hb35BH33X0wG4xqv8SQC1av3RM1EdXRY/edit#gid=2020928623;
16/05/2021;Salamanca;37;Castilla y León;9;0;0;0;14;0;0;10;1684;0;32186;0;0;0;0;0;0;0;0;0;2;1;0;0;30304;3730;223;986;330119;0;303;51012;424;0;0;355;188;9;269;9;269;0;0;0;3;3;0;2;0;0;251;1075;0;0;
16/05/2021;Santa Cruz de Tenerife;38;Canarias;72;72;0;954;91;0;0;22;431;25021;25021;0;0;0;0;0;0;0;0;0;72;8;2;0;24473;2656;486;426;1032983;242221;213;4172;881;998;511;998;511;72;73;72;73;0;0;0;0;3;0;2;0;0;73;966;0;0;descargados por script https://github.com/montera34/escovid19data/blob/master/analysis/canarias/canarias_full.R
16/05/2021;Segovia;40;Castilla y León;14;0;0;0;17;0;0;10;976;0;17428;0;0;0;0;0;0;0;0;0;14;2;0;0;15742;1772;173;617;153129;0;653;63737;111;0;0;249;120;14;171;14;171;0;0;0;3;3;0;2;0;0;154;1626;0;0;
16/05/2021;Sevilla;41;Andalucía;0;0;0;0;259;0;0;77;0;0;0;0;0;0;0;0;0;0;0;0;151;14;0;2;122591;10187;1039;1944;1942389;0;396;0;1333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;3386;0;0;0;0
16/05/2021;Soria;42;Castilla y León;3;0;0;0;6;0;0;6;620;0;9838;0;0;0;0;0;0;0;0;0;3;0;0;1;8294;1230;118;430;88636;0;677;69949;677;0;0;103;29;3;41;3;41;0;0;0;3;1;0;1;0;0;41;1162;0;0;
16/05/2021;Tarragona;43;Cataluña;0;15;0;0;99;0;0;43;1291;52470;51003;0;0;0;0;0;0;0;0;0;36;1;0;1;50007;2257;219;1132;804664;652073;534;16044;123;999;425;987;416;27;607;27;594;1;0;1;3;3;0;2;0;0;687;1227;Transparencia Catalunya;https://analisi.transparenciacatalunya.cat/Salut/Dades-di-ries-de-COVID-19-per-rees-de-gesti-assist/dmzh-fz47;0
16/05/2021;Teruel;44;Aragón;1;0;0;214;14;1330;1330;1;415;13613;0;0;0;0;0;0;0;0;0;0;1;1;0;0;13488;1426;124;414;134137;1014858;75;30939;1044;95;31;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;41;708;"Gobierno de Aragón;aragon.es;aragon.es";"https://datacovid.salud.aragon.es/covid/;https://www.aragon.es/documents/20127/38742837/casos_coronavirus_hospitales.xlsx";descargados por script https://github.com/montera34/escovid19data/blob/master/analysis/aragon/aragon.R
16/05/2021;Toledo;45;Castilla - La Mancha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;6;1;0;70886;6020;461;2158;694844;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;1163;0;0;0;
16/05/2021;Valencia/València;46;Comunitat Valenciana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;2;0;0;204452;18722;1667;3768;2565124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;633;0;0;0;No ofrecen datos
16/05/2021;Valladolid;47;Castilla y León;32;0;0;0;34;0;0;25;1932;0;51168;0;0;0;0;0;0;0;0;0;30;5;0;1;50763;6280;555;1521;519546;0;481;37186;654;0;0;546;275;32;393;32;393;0;0;0;17;16;0;11;0;0;397;1051;0;0;
16/05/2021;Zamora;49;Castilla y León;3;0;0;0;21;0;0;5;724;0;13428;0;0;0;0;0;0;0;0;0;6;2;0;0;12784;1797;139;525;172539;0;29;41962;1217;0;0;190;98;3;14;3;14;0;0;0;3;3;0;2;0;0;139;1101;0;0;
16/05/2021;Zaragoza;50;Aragón;53;0;0;4602;253;9541;9541;53;2568;89961;0;0;0;0;0;0;0;0;0;0;54;14;4;2;89103;9611;918;2576;964693;932535;549;2662;2623;2458;1025;0;0;53;1464;0;0;2;0;1;27;31;0;22;0;0;1469;2548;"Gobierno de Aragón;aragon.es;aragon.es";"https://datacovid.salud.aragon.es/covid/;https://www.aragon.es/documents/20127/38742837/casos_coronavirus_hospitales.xlsx";descargados por script https://github.com/montera34/escovid19data/blob/master/analysis/aragon/aragon.R
17/05/2021;Albacete;2;Castilla - La Mancha;0;59;0;0;25;0;0;2;885;0;28780;0;0;0;0;0;0;0;0;0;22;3;2;0;27903;3347;394;837;388167;0;52;22799;644;0;0;302;179;0;0;59;247;0;0;0;0;0;0;0;0;0;236;778;0;0;
17/05/2021;Alicante/Alacant;3;Comunitat Valenciana;193;0;0;0;30;0;0;10;2827;147145;0;0;0;0;0;0;0;0;0;0;41;2;0;0;146530;12783;1326;2794;1858683;791663;54;1521;161;661;357;0;0;193;41;0;0;4;0;0;0;22;0;14;0;0;34;356;0;0;
17/05/2021;Almería;4;Andalucía;0;0;0;0;62;0;0;28;823;54157;0;0;0;0;0;0;0;0;0;0;39;7;1;1;53923;3729;648;815;716820;755517;391;11481;865;828;314;0;0;0;0;0;0;0;0;0;0;9;0;6;0;0;443;1155;0;0;Usa este script para hospitalizados https://github.com/montera34/escovid19data/blob/master/analysis/descarga_andalucia.py
17/05/2021;Araba/Álava;1;País Vasco;23;0;0;0;0;0;0;0;0;28098;0;0;0;0;0;0;0;0;0;0;22;0;0;1;28249;2589;215;729;331549;847477;0;0;0;529;198;0;0;23;283;0;0;0;0;0;0;0;0;0;0;0;27;1596;"Open Data Euskadi;Open Data Euskadi";"https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/datos-asistenciales.xlsx;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/datos-asistenciales.xlsx";"Indica ""test diagnósitcos"". 9 en personas con residencia fuera de Euskadi"
17/05/2021;Asturias;33;Asturias, Principado de;47;41;6;0;63;0;0;30;1965;51698;48896;0;0;0;0;0;0;0;0;0;47;7;1;1;51700;8457;742;1963;1022800;505456;293;19212;616;705;341;631;314;47;487;41;449;1;0;1;13;9;0;6;0;0;487;617;Dirección General de Salud del Principado de Asturias;"https://dgspasturias.shinyapps.io/panel_de_indicadores_asturias/;https://dgspasturias.shinyapps.io/panel_de_indicadores_asturias/_w_0ecb484e/DATOS/TABLAS_RESUMEN/asturias_resumen.csv";0
17/05/2021;Ávila;5;Castilla y León;11;0;0;0;10;0;0;8;734;0;12671;0;0;0;0;0;0;0;0;0;9;0;0;1;11797;1558;86;442;157640;0;507;46562;634;0;0;166;94;11;134;11;134;0;0;0;0;1;0;1;0;0;109;1053;0;0;
17/05/2021;Badajoz;6;Extremadura;42;0;0;0;29;0;0;4;904;0;50333;0;0;0;0;0;0;0;0;0;42;3;0;0;49254;3438;315;917;673559;0;59;13421;431;0;0;538;316;42;451;42;451;0;0;0;0;0;0;0;0;0;444;799;0;0;
17/05/2021;Balears, Illes;7;Balears, Illes;0;22;0;1048;34;0;0;16;834;59804;0;0;0;0;0;0;0;0;0;0;35;3;1;1;60061;4618;732;839;1149460;520279;139;7256;296;565;266;472;235;0;0;22;336;0;0;0;0;6;0;4;0;0;341;411;Conselleria de Salut i Consum - Govern Illes Balears;"https://www.caib.es/sites/covid-19/es/situacion_sanitaria_covid-19/;https://covid19ib.maps.arcgis.com/apps/opsdashboard/index.html#/c1cde29b86bd431287fd4225bb4193a4";
17/05/2021;Barcelona;8;Cataluña;0;389;0;0;682;0;0;222;17832;487908;450912;0;0;0;0;0;0;0;0;0;952;17;2;5;443915;35160;2911;11174;5664579;861331;392;3148;1204;9520;4097;8253;3345;705;5853;679;4779;8;0;0;67;66;0;46;0;0;5823;1457;Transparencia Catalunya;https://analisi.transparenciacatalunya.cat/Salut/Dades-di-ries-de-COVID-19-per-rees-de-gesti-assist/dmzh-fz47;0
17/05/2021;Bizkaia;48;País Vasco;157;0;0;0;0;0;0;0;0;98560;0;0;0;0;0;0;0;0;0;0;150;0;1;2;98752;10503;918;2460;1152651;855072;0;0;0;3542;1525;0;0;157;2179;0;0;0;0;0;0;0;0;0;0;0;2166;3073;"Open Data Euskadi;Open Data Euskadi";"https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/datos-asistenciales.xlsx;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/datos-asistenciales.xlsx";"Indica ""test diagnósitcos"". 9 en personas con residencia fuera de Euskadi"
17/05/2021;Burgos;9;Castilla y León;29;0;0;0;59;0;0;18;1377;0;35862;0;0;0;0;0;0;0;0;0;52;3;1;0;34303;3989;370;821;356958;0;504;38576;1653;0;0;880;362;29;517;29;517;2;0;1;1;1;0;7;0;0;473;2465;0;0;
17/05/2021;Cáceres;10;Extremadura;11;0;0;0;18;0;0;10;857;0;24680;0;0;0;0;0;0;0;0;0;11;0;1;0;25086;2539;211;864;394151;0;254;21743;457;0;0;308;137;11;196;11;196;0;0;0;0;3;0;2;0;0;199;781;0;0;
17/05/2021;Cádiz;11;Andalucía;0;0;0;0;78;0;0;24;1471;80144;0;0;0;0;0;0;0;0;0;0;89;5;0;0;78487;5512;631;1427;1240155;646242;194;11861;629;1179;643;0;0;0;0;0;0;1;0;0;0;18;0;13;0;0;879;951;0;0;Usa este script para hospitalizados https://github.com/montera34/escovid19data/blob/master/analysis/descarga_andalucia.py
17/05/2021;Cantabria;39;Cantabria;0;40;0;0;74;0;0;21;565;30967;29578;0;0;0;0;0;0;0;0;0;40;1;1;0;29817;3246;466;561;581078;532923;361;9723;1273;668;254;648;255;40;363;40;364;0;0;0;0;1;0;1;0;0;363;1115;Servicio Cántabro de Salud;"https://serviweb.scsalud.es:10443/ficheros/COVID19_historico.csv;https://www.scsalud.es/coronavirus";0
17/05/2021;Castellón/Castelló;12;Comunitat Valenciana;33;0;0;0;23;0;0;2;803;40602;0;0;0;0;0;0;0;0;0;0;26;4;0;0;40298;3472;427;795;579962;70008;34;13846;397;269;116;0;0;33;173;0;0;0;0;0;0;6;0;3;0;0;181;464;0;0;
17/05/2021;Ceuta;51;Ceuta;0;0;0;0;6;0;0;3;114;5779;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5779;378;53;114;84777;681671;354;13447;708;13;7;0;0;0;7;0;0;0;0;0;0;3;0;2;0;0;1;153;Sanidad;https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Actualizacion_377_COVID-19.pdf;
17/05/2021;Ciudad Real;13;Castilla - La Mancha;0;132;0;0;37;0;0;20;1717;0;46358;0;0;0;0;0;0;0;0;0;34;1;0;1;45825;5647;321;1712;495761;0;403;34634;746;0;0;683;305;0;0;132;471;2;0;0;0;7;0;6;0;0;414;1378;0;0;
17/05/2021;Córdoba;14;Andalucía;0;0;0;0;97;0;0;36;949;51438;0;0;0;0;0;0;0;0;0;0;74;3;1;0;51104;4414;550;948;782979;656952;46;1212;1239;1127;535;0;0;0;0;0;0;1;0;0;0;1;0;7;0;0;757;1439;0;0;Usa este script para hospitalizados https://github.com/montera34/escovid19data/blob/master/analysis/descarga_andalucia.py
17/05/2021;Coruña, A;15;Galicia;0;0;0;0;74;0;0;15;1167;58285;0;0;0;0;0;0;0;0;0;0;39;2;3;0;55431;6352;1006;1108;1119596;52059;134;10423;661;914;396;0;0;38;566;38;566;1;0;1;7;4;0;3;0;0;564;816;0;0;0
17/05/2021;Cuenca;16;Castilla - La Mancha;0;37;0;0;10;0;0;2;540;0;19341;0;0;0;0;0;0;0;0;0;16;3;0;0;20485;2506;143;558;196329;0;102;27505;509;0;0;249;95;0;0;37;149;0;0;0;0;3;0;2;0;0;151;1268;0;0;
17/05/2021;Gipuzkoa;20;País Vasco;91;0;0;0;0;0;0;0;0;66773;0;0;0;0;0;0;0;0;0;0;83;1;0;3;67586;2564;263;1223;723576;922819;0;0;0;2238;825;0;0;91;1179;0;0;0;0;0;0;0;0;0;0;0;1164;3093;"Open Data Euskadi;Open Data Euskadi";"https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/datos-asistenciales.xlsx;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/datos-asistenciales.xlsx";"Indica ""test diagnósitcos"". 9 en personas con residencia fuera de Euskadi"
17/05/2021;Girona;17;Cataluña;0;49;0;0;130;0;0;40;2129;66190;63700;0;0;0;0;0;0;0;0;0;168;0;0;0;62654;1952;180;1430;771044;858446;519;27612;1686;1945;753;1935;750;107;1076;107;1071;0;0;0;0;1;0;1;0;0;1257;251;Transparencia Catalunya;https://analisi.transparenciacatalunya.cat/Salut/Dades-di-ries-de-COVID-19-per-rees-de-gesti-assist/dmzh-fz47;0
17/05/2021;Granada;18;Andalucía;0;0;0;0;238;0;0;66;1742;85947;0;0;0;0;0;0;0;0;0;0;169;19;4;2;84919;7745;1013;1700;914678;939642;722;19045;2602;2902;1331;0;0;0;0;0;0;6;0;0;0;51;0;38;0;0;1751;3173;0;0;Usa este script para hospitalizados https://github.com/montera34/escovid19data/blob/master/analysis/descarga_andalucia.py
17/05/2021;Guadalajara;19;Castilla - La Mancha;0;124;0;0;31;0;0;19;623;0;25842;0;0;0;0;0;0;0;0;0;30;1;0;0;25252;1557;106;618;257762;0;737;2417;1203;0;0;673;308;0;0;124;455;0;0;0;0;2;0;1;0;0;431;2611;0;0;
17/05/2021;Huelva;21;Andalucía;0;0;0;0;67;0;0;10;370;29677;0;0;0;0;0;0;0;0;0;0;83;9;0;2;29623;2177;159;374;521870;568667;192;709;1284;1135;661;0;0;0;0;0;0;0;0;0;0;7;0;5;0;0;947;2175;0;0;Usa este script para hospitalizados https://github.com/montera34/escovid19data/blob/master/analysis/descarga_andalucia.py
17/05/2021;Huesca;22;Aragón;25;0;0;686;26;1638;1638;7;480;18242;0;0;0;0;0;0;0;0;0;0;25;0;0;0;18138;1665;187;480;220461;827448;318;21773;1179;383;186;0;0;25;266;0;0;0;0;0;0;0;0;0;0;0;261;1737;"Gobierno de Aragón;aragon.es;aragon.es";"https://datacovid.salud.aragon.es/covid/;https://www.aragon.es/documents/20127/38742837/casos_coronavirus_hospitales.xlsx";descargados por script https://github.com/montera34/escovid19data/blob/master/analysis/aragon/aragon.R
17/05/2021;Jaén;23;Andalucía;0;0;0;0;119;0;0;19;975;48241;0;0;0;0;0;0;0;0;0;0;84;11;2;1;47984;4446;419;956;633564;761423;3;15389;1878;1379;695;0;0;0;0;0;0;1;0;0;0;14;0;9;0;0;98;2177;0;0;Usa este script para hospitalizados https://github.com/montera34/escovid19data/blob/master/analysis/descarga_andalucia.py
17/05/2021;León;24;Castilla y León;23;0;0;0;35;0;0;24;2114;0;40374;0;0;0;0;0;0;0;0;0;58;5;2;0;38142;4658;296;927;460001;0;522;45956;761;0;0;687;323;23;461;23;461;2;0;1;7;7;0;5;0;0;431;1493;0;0;
17/05/2021;Lleida;25;Cataluña;0;29;0;0;75;0;0;17;800;43653;42215;0;0;0;0;0;0;0;0;0;70;1;0;0;42482;1129;113;624;434930;1003679;391;18394;1724;740;289;719;283;53;413;52;404;0;0;0;0;4;0;3;0;0;479;1653;Transparencia Catalunya;https://analisi.transparenciacatalunya.cat/Salut/Dades-di-ries-de-COVID-19-per-rees-de-gesti-assist/dmzh-fz47;0
17/05/2021;Lugo;27;Galicia;0;0;0;0;9;0;0;2;214;12645;0;0;0;0;0;0;0;0;0;0;6;1;0;0;12449;1176;145;220;329587;383662;61;6493;273;149;66;0;0;7;94;7;94;0;0;0;0;0;0;0;0;0;86;452;0;0;0
17/05/2021;Madrid;28;Madrid, Comunidad de;0;0;0;0;1818;113154;154;459;16913;0;717215;0;0;0;0;0;0;0;0;0;1227;92;8;4;705667;99699;7573;15248;6663394;0;689;25382;2728;0;0;17581;7670;0;0;1246;10957;5;0;0;63;106;0;74;0;0;10827;2638;"Consejería de Sanidad de la Comunidad de Madrid;Instituto de Salud Carlos III via @alfonsotwr;Comunidad de Madrid";"https://github.com/alfonsotwr/snippets/blob/master/covidia-cam/madrid-series.csv;https://www.comunidad.madrid/servicios/salud/2019-nuevo-coronavirus#situacion-epidemiologica-actual;https://github.com/alfonsotwr/snippets/blob/master/covidia-cam/madrid-historico.csv;https://github.com/alfonsotwr/snippets/blob/master/covidia-cam/madrid-pcr.csv";0
17/05/2021;Málaga;29;Andalucía;0;0;0;0;127;0;0;18;1637;99128;0;0;0;0;0;0;0;0;0;0;154;7;3;0;97120;7872;749;1616;1661785;596515;108;9851;764;2489;1255;0;0;0;0;0;0;1;0;0;0;1;0;5;0;0;1607;1498;0;0;Usa este script para hospitalizados https://github.com/montera34/escovid19data/blob/master/analysis/descarga_andalucia.py
17/05/2021;Melilla;52;Melilla;0;20;0;280;16;0;0;2;97;0;8982;8605;0;0;0;0;0;0;0;0;22;2;0;0;8986;690;113;97;86487;0;231;11216;185;0;0;230;91;0;0;20;13;0;0;0;3;1;0;1;0;0;127;2659;Ingesa - Facebook;https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918;
17/05/2021;Murcia;30;Murcia, Región de;89;0;109797;0;74;0;0;31;1597;111866;0;0;0;0;0;0;0;0;0;0;106;7;2;0;112102;9090;1193;1595;1493898;74882;208;1069;495;966;533;0;0;89;761;0;0;0;0;0;0;1;0;1;0;0;741;647;Cuenta de Twitter del Gobierno de la Región de Murcia;https://twitter.com/regiondemurcia/status/1394589791568678912;
